ENSGID	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
ENSG00000235937	0.09539700000000001	0.102745	0.022119	0.034807	0.025131999999999998	0.03984	0.05745599999999999	0.05538	0.043311	0.0	0.06351799999999999	0.137659	0.10800699999999999	0.046343	0.328804	0.102188	0.013578999999999999	0.052780999999999995	0.080312	0.210143	0.100659	0.126106	0.0	0.0	0.060699	0.072828	0.21180900000000003	0.15833699999999998	0.282573	0.050162	0.064202	0.0	0.0	0.0	0.049914	0.11371300000000001	0.0	0.121223	0.054019000000000005	0.21987199999999998	0.0
ENSG00000100532	3.238611	2.395375	3.127179	2.8668720000000003	3.306481	2.6330459999999998	0.911557	4.1471279999999995	3.967969	3.1482930000000002	3.766879	3.5201010000000004	2.704443	4.100692	2.89293	1.9836150000000001	3.08602	6.901192999999999	3.383117	6.036043	2.835346	3.772414	3.310806	4.467281	1.647837	4.370831	4.651134	1.0393379999999999	5.633951000000001	1.208036	1.872438	1.138039	5.096103	2.52818	3.7480860000000003	3.379086	2.2791349999999997	1.8044639999999998	4.507766	2.205321	2.268886
ENSG00000274276	66.152458	99.345848	64.18804899999999	44.655781	48.522991	40.293564	35.121311	65.171417	34.724968	18.826598999999998	24.943104	100.139664	55.226395	144.2332	21.43243	61.893246	109.451981	11.154662	10.234027000000001	43.083015	24.343729	66.569016	67.376076	42.494019	14.793609	65.67400400000001	17.507145	62.931107	34.843086	19.063475	50.227894	33.256546	29.623455	39.442898	104.39451600000001	35.646751	90.77131700000001	56.411949	5.2386669999999995	27.659796000000004	12.503729
ENSG00000203327	0.017908	0.066049	0.010445999999999999	0.031022000000000004	0.0	0.028671	0.0	0.02657	0.053208000000000005	0.0386	0.034224	0.154961	0.0	0.006346	0.0	0.021454	0.0	0.007379000000000001	0.0	0.0	0.031045	0.014948	0.0	0.0	0.0	0.0	0.008166	0.071217	0.067218	0.030942	0.002433	0.0	0.0	0.08176900000000001	0.0	0.004353	0.030688	0.015486000000000002	0.322058	0.0	0.013250999999999999
ENSG00000163565	3.120565	6.719314	8.336821	6.570458	11.224573	5.226526	13.330060999999999	5.174665	15.674254000000001	20.922752	4.188921	3.4457120000000003	12.7586	2.3217060000000003	16.164783	2.495331	5.013133	12.0668	18.222094	8.744168	24.385309	11.317682000000001	10.782538	57.566265	9.692003999999999	11.234	26.595947	18.624878	48.909039	12.023208	2.548696	4.560361	24.694	17.23218	6.604100999999999	3.2347080000000004	13.429457000000001	11.433111	49.480785	13.183520000000001	6.101837000000001
ENSG00000236996	0.003031	0.232909	0.12093800000000002	0.019412000000000002	0.050456	0.147205	0.0	0.052439	0.053767999999999996	0.036898	0.089877	0.13631	0.014621	0.46306099999999994	0.0	0.04648	0.0	0.147616	0.0	0.08322	0.42429799999999995	0.031257	0.802467	0.047896	0.0	0.185658	0.385432	0.0	0.049693	0.043161	0.0	0.055903999999999995	0.0	0.096313	0.0	0.24958899999999998	0.1462	0.0	0.035535000000000004	0.195795	0.0
ENSG00000108590	5.229366000000001	4.886613	2.1118740000000003	2.7268529999999997	4.550957	8.097425999999999	4.36602	3.880361	5.671021	15.713078	4.677441	4.1645010000000005	4.73744	4.447965	4.93147	4.691743	3.5009699999999997	8.10719	9.459724000000001	3.7037940000000003	3.676217	2.4894	3.3986690000000004	5.4085790000000005	3.059915	5.633442	4.219246	7.166135000000001	5.57455	4.718713	4.071648000000001	4.469276	3.568593	6.425485	8.446486	3.054026	4.424907	4.917681	13.367057999999998	3.8589019999999996	7.736805
ENSG00000223619	0.025138999999999998	0.0235	0.026601999999999997				0.021315		0.036342	0.0		0.05276599999999999	0.015318		0.021667				0.043545						0.0	0.056208	0.030468000000000002	0.0	0.010615000000000001	0.01383		0.0		0.035793	0.03046	0.035274		0.025881	0.025988		0.042938
ENSG00000226374		0.0					0.023197	0.025704	0.019044			0.028827		0.0	0.0	0.0			0.0								0.036721	0.0	0.0												0.0
ENSG00000241129	0.032409	0.028549	0.09996100000000001	0.0	0.040991	0.116622		0.030108999999999997		0.07044299999999999	0.06490399999999999	0.0	0.067457	0.028083999999999998	0.10547000000000001			0.025321				0.025393000000000002			0.13881400000000002	0.038113	0.024311000000000003	0.160064	0.040369999999999996	0.062261000000000004	0.0	0.129865		0.049696					0.069751	0.0	0.026345
ENSG00000257119	0.157744	0.083352		0.109127	0.101162		0.083775	0.067751		0.006818		0.11405	0.083146		0.10486300000000001	0.018823	0.13485899999999998	0.091058	0.011703	0.13533699999999999	0.034687	0.048537000000000004	0.009211	0.050838999999999995	0.019025999999999998	0.078198	0.059466	0.10518399999999999	0.175479	0.027997		0.007222	0.11203199999999999	0.042085000000000004	0.007162999999999999	0.031985	0.047008999999999995	0.041894	0.026434	0.059548000000000004	0.030597000000000003
ENSG00000114209	13.039323	21.575986999999998	17.244795	18.191778	12.365072	26.412855	9.295715	23.135237	13.138160999999998	15.641392999999999	11.663578	16.389372	8.45962	40.292618	15.178769	22.189159	16.598285999999998	37.370028999999995	14.858288	21.531218	16.203213	12.356703999999999	14.287187	19.156176000000002	6.355803	15.405945999999998	29.465173999999998	11.311461	24.842257	9.315292999999999	3.541754	6.017697	12.289196	12.478375999999999	12.934194999999999	9.693304	8.5784	12.990016	51.710018	14.681070000000002	12.140196000000001
ENSG00000274962														0.01035												0.009462	0.010292				0.004571		0.006328	0.01316		0.0		0.0			
ENSG00000237278	0.21488600000000002	0.151798	0.137014	0.159715	0.435676	0.341649	0.0	0.547425	0.468317	0.071342	0.377067	0.826509	0.037693	0.506808	1.184796	1.154364	0.195867	1.4183540000000001	0.137767	1.245179	0.9068709999999999	0.07058500000000001	0.25704	0.580845	0.125166	1.002353	0.703321	0.27789899999999995	1.721555	0.319604	0.017481	0.191392	0.23233099999999998	0.163574	0.112233	0.216835	0.262397	1.0297120000000002	1.005853	0.744733	0.332306
ENSG00000155875	0.084981	0.016995	0.034044	0.103815	0.0	0.025023	0.031098	0.15155	0.023776	0.21876900000000002	0.31758000000000003	0.071559	0.025623000000000003	0.10004600000000001	0.0454	0.13742100000000002	0.007758	0.019356	0.071978	0.128776	0.022003	0.023632	0.009698	0.024534	0.0	0.022687	0.040615	0.0	0.056875	0.033147	0.0	0.0	0.0	0.050069999999999996	0.014903	0.027735000000000003	0.079581	0.072184	0.032126999999999996	0.06271399999999999	0.026799
ENSG00000231817	0.0137	0.0	0.0	0.0	0.0	0.0	0.004834000000000001	0.034616	0.036472000000000004	0.0	0.004951	0.0	0.037398	0.039467	0.023767	0.037027	0.0	0.01941	0.036		2.228675	0.0077659999999999995	0.016759	0.027957999999999997	0.005677000000000001	0.008843	0.141044	0.0	0.026347000000000002	0.0	0.0		0.015188	0.0	0.0	0.0048649999999999995			0.035969	0.0	0.007883
ENSG00000262974	0.0	0.0	0.0	0.0	0.0	0.032827999999999996	0.06001	0.080598	0.0	0.08748600000000001	0.27157600000000004	0.060338	0.037605	0.159448	0.0	0.035823	0.0	0.0	0.0	0.0	0.0	0.0	0.031569	0.0	0.0	0.07701799999999999	0.031062	0.0	0.0	0.017713999999999997	0.0	0.0	0.0	0.0	0.0	0.026374	0.055298	0.0	0.0	0.0	0.0
ENSG00000186645	0.22451	0.029017	0.036797	0.032899	0.033412	0.189635	0.030286	0.12775599999999998	0.131079	0.19716	0.179162	0.050689	0.02652	0.18590399999999999	0.107367	0.043399	0.02404	0.039058999999999996	0.044509	0.078975	0.030843000000000002	0.016696000000000003	0.031163	0.041696	0.027979	0.048735	0.257307	0.016281	0.284871	0.035172	0.066482	0.022423	0.039174	0.032706	0.027482	0.07309500000000001	0.09068	0.022275	0.10363900000000001	0.017391999999999998	0.017134
ENSG00000168522	22.489616	29.185839	16.455914	10.503196	19.478786	24.096617000000002	15.114754000000001	15.332544	21.046561999999998	25.593616	16.718311	4.205869	15.449380999999999	30.234076	29.834513	43.697109000000005	28.140653999999998	38.912289	14.65875	44.672249	16.720444	35.842121	8.73467	29.51952	38.209152	15.316756	19.434137	26.341143	34.065441	17.629402	6.941400999999999	26.412176000000002	16.832579	15.611491000000001	10.052921000000001	18.601323999999998	19.083517	34.110405	45.360958000000004	29.577915	7.578180000000001
ENSG00000130540	0.012176000000000001			2.233246	0.038813	0.051273	1.8148549999999999	3.631946	0.013935	2.688229	17.834213000000002	9.293516	0.01762				0.046602	0.011474	0.24608000000000002	0.022068	0.010641			0.012281				2.0485450000000003		0.011067				1.385828	0.17361500000000002		0.041745	0.490464	0.011123000000000001	2.0962650000000003	0.25045500000000004
ENSG00000120549	1.717557	12.011712	1.0037120000000002	4.875422	8.103044	13.631115	2.2171380000000003	5.680212	1.280597	3.3308440000000004	2.983124	4.192917	1.7122849999999998	5.006794999999999	9.639614	3.966632	3.832697	11.05392	9.29548	16.910861999999998	2.097539	2.132922	3.8157010000000002	6.163733000000001	1.487917	3.21219	0.9238200000000001	2.3191450000000002	9.97654	1.4678309999999999	1.8073740000000003	5.393088	1.364844	4.626187	2.989815	6.527622	2.781213	4.40264	21.135963	10.365617	2.973634
ENSG00000265980		0.06174299999999999						0.076971						0.040785				0.131645			0.377357		0.390194				0.455779		0.685609												
ENSG00000253403	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.052752999999999994	0.0	0.0	0.0								0.0	0.0	0.0	0.0
ENSG00000243089																											0.046327														
ENSG00000237302																																									
ENSG00000188343	3.879777	2.414098	1.677648	15.186272	0.9914569999999999	6.198665	4.911761	2.388583	1.676193	3.9965330000000003	5.704068	5.470019000000001	0.452004	3.05151	3.0482669999999996	2.9663150000000003	0.7804	15.192239	2.295267	0.747042	3.2704619999999998	5.818046	4.219672	5.586147	0.69166	5.580898	4.220962	11.728353	7.3485119999999995	2.12434	0.747621	1.131538	1.4820010000000001	0.910916	2.36259	0.623786	3.3307849999999997	2.84787	3.4667660000000002	2.490463	0.7057680000000001
ENSG00000266127	0.0	0.019791999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012348999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211937	0.34544600000000003	2.04964	36.938488	0.155617	5.3706760000000004	0.0	0.0	0.208583	0.092446	11.970805	0.09639500000000001	0.0	8.793343	0.0	1.0816940000000002	8.052094	0.035356	0.038093	0.743384	0.0	234.692856	0.186658	0.185021	117.71830700000001	0.5056039999999999	0.413446	0.0	0.37751799999999996	3.052517	1.604277	0.503424	0.109602	0.7818229999999999	2.815057	0.012913999999999998	0.0	0.738159	0.0	5.467777	11.470260000000001	0.394359
ENSG00000247867	0.0	0.0	0.027063999999999998	0.0	0.043143	0.031679			0.011864			0.070005	0.0	0.035712	0.015463	0.025588		0.0		0.018789						0.020484	0.172077	0.006687			0.052762	0.019039	0.02012	0.0			0.019916	0.017583	0.0	0.018502	0.006938
ENSG00000265038										0.00975					0.022368									0.005834000000000001			0.040986		0.013038	0.009706999999999999				0.027514							0.013711000000000001
ENSG00000267448	0.0	0.220005	0.062073	0.6211979999999999	2.710852	0.0	0.102379	0.90385	0.0	0.181806	0.333636	0.36648000000000003	0.064037	0.29641300000000004	0.101114	1.170379	0.464933	0.0	1.036926	0.42871000000000004	0.216146	0.0	0.586195	0.064814	0.0	0.197795	0.0	0.661459	1.8481189999999998	0.0	0.515566	0.0	0.0	0.324692	0.09550700000000001	0.0	0.176312		0.0	0.238117	
ENSG00000225478																																									
ENSG00000231487	0.674504	1.55331	7.061435	0.201192	0.240366	0.563669	0.144705	0.10089	0.287033	0.036062000000000004	0.280942	0.101248	0.05063	0.17022400000000001	3.4536949999999997	0.251704			0.31318	0.085891	0.35441300000000003	0.349075	0.063436	0.642072	0.523654	0.528572	11.510257000000001		0.055497000000000005	0.210742	8.125755999999999	0.615734	0.519502	0.25049899999999997	0.218849	1.6592220000000002	3.459057	0.048249		0.016614	0.36289
ENSG00000278281	0.0	0.0	0.0	0.08061900000000001	0.0	0.0	0.0	0.0	0.19251400000000002	0.0	0.0	0.0	0.0	0.0	0.212063	0.0	0.0	0.17841600000000002	0.0	0.0	0.380861	0.0	0.0	0.187217	0.0	0.0	0.65894	0.28637399999999996	0.291358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10143300000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036877	0.0	0.0	0.0	0.0	0.0	0.015618	0.0	0.0
ENSG00000144852	23.308128	9.997463	3.894975	5.12036	5.390562999999999	10.814308	0.29484	4.670843	5.877482	2.356232	8.90327	10.833611	3.426215	3.884721	0.154231	1.571827	3.385436	4.536615	5.264342	0.018063	3.236511	5.103041999999999	5.385832	6.639446	3.5119059999999998	16.568623000000002	8.565786	1.3265040000000001	0.513696	7.016817	7.8252440000000005	4.222683	6.869574000000001	2.9021209999999997	4.80966	8.523607	15.0207	7.690025	0.165198	8.435563	5.65733
ENSG00000214867	0.117671	0.23857199999999998	0.647644		0.6036699999999999	0.44596099999999994	0.0	0.817479	0.589893	0.21291	0.079722	0.45477399999999996	0.186249	1.511775	0.6301859999999999	0.054073	0.235154	0.54891	0.227635	0.089619	0.229156	0.135547	1.0945209999999999	0.421591	0.387306	0.173473	0.510889	0.266171	0.47845	0.57989	0.28135	0.222437	0.20409000000000002	0.071056	0.22810100000000003	0.68883	0.605582	0.05352899999999999	0.080625	0.313911	0.5958680000000001
ENSG00000182327	96.360031	26.045919	34.530590000000004	13.974770000000001	33.174294	70.519409	23.909391	18.16885	72.049194	12.45117	0.634462	15.175751000000002	66.023903	66.057625	12.193529	55.055454000000005	124.871422	14.923719	35.023869	14.286954000000001	17.609791	24.141351999999998	6.780717999999999	35.379646	22.732862	3.128	14.914518	16.670912	7.769267	66.561646	70.573265	28.294456	15.376982	47.906616	151.24246200000002	37.304905	54.82021700000001	22.796302999999998	1.796416	11.127868	70.140938
ENSG00000122484	1.021083	0.9797959999999999	0.7144739999999999	2.31386	0.652104	0.938399	0.460313	0.936109	1.528769	1.514943	0.612433	1.816396	0.62159	1.2769709999999999	1.295417	2.725248	0.481821	6.124524	1.8424220000000002	0.9695739999999999	1.434616	0.839268	0.71906	1.125225	0.484646	1.431897	1.871962	1.4910510000000001	3.757374	0.553114	0.35261	0.536961	0.629043	0.715805	0.549784	1.1744059999999998	0.772579	2.1763779999999997	1.6180729999999999	0.548602	0.681469
ENSG00000231784	0.011648	0.071389	0.058664	0.115969	0.156003	0.114658	0.061061000000000004	0.263462	0.149562	0.158308	0.052441999999999996	0.10259800000000001	0.033362	0.23519600000000002	0.052771000000000005	0.23445100000000002	0.048879	0.397816	0.320418	0.031668	0.097598	0.090012	0.122064	0.057522000000000004	0.091374	0.129467	0.051971	0.17596199999999998	0.20164	0.031101	0.066343	0.116298	0.059888	0.117388	0.044695	0.076892	0.039076	0.06060700000000001	0.307053	0.020347999999999998	0.12043800000000002
ENSG00000266809																								0.0																	
ENSG00000270571	0.0	0.033562	0.008482	0.051213	0.06200599999999999	0.015277	0.013916	0.028316	0.046712000000000004	0.0	0.015222999999999999	0.023009	0.018412	0.0	0.064694	0.045728	0.0	0.025642	0.040718	0.087965	0.08345599999999999	0.028493	0.086004	0.054265	0.072361	0.060952	0.020596	0.125075	0.210213	0.024732	0.024265000000000002	0.025519	0.058524	0.011684	0.0	0.0	0.031007999999999997	0.019599000000000002	2.519473	0.082663	0.012512
ENSG00000250407	0.0	0.0	0.015825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11251400000000002	0.0	0.0
ENSG00000100916	3.161245	2.7227759999999996	2.003428	2.562523	2.884785	3.106655	1.331098	3.094064	2.3543689999999997	1.634873	1.303336	2.4228669999999997	1.069715	2.3823220000000003	3.166289	1.954504	2.041974	6.174369	2.578002	3.0040459999999998	2.844073	1.698578	2.671219	3.913479	1.381498	4.123962000000001	5.079402	2.512959	6.331158	1.066598	0.843958	1.241212	2.5654529999999998	1.9221810000000001	2.4571549999999998	2.324241	2.406483	3.347893	4.388826	2.958516	2.844925
ENSG00000219665	0.074287	0.13844	0.18146500000000002	0.473412	0.5306890000000001	0.103414	0.053175	0.087658	0.13328099999999998	0.6189479999999999	0.063737	0.21087899999999998	0.066807	0.297467	0.169253	0.104308	1.670643	0.11011099999999999	0.33778400000000003	0.136348	0.183732	0.157271	2.4382919999999997	0.200847	0.103237	0.193455	0.331023	0.40149	0.15258	1.1889100000000001	0.034546	0.265327	1.049987	1.166288	0.382666	0.138713	0.075823	0.21373699999999998	0.143973	0.19151300000000002	0.034494
ENSG00000254139			0.112692				0.0	0.019778999999999998	0.148281	0.152897	0.020049	0.043006		0.010270999999999999	0.004825		0.024248	0.011941			0.06479700000000001	0.24282600000000001	0.020051		0.02012	0.0	0.048326	0.021206	0.01326	0.0	0.055985	0.03565	0.06174299999999999	0.016323	0.0		0.008988	0.011528			0.008653000000000001
ENSG00000118402	0.29599200000000003	0.083945	1.357743	0.023222	0.14085599999999998	0.033094	0.007864	0.269388	0.198219	0.051475	0.017205	0.043309	0.06768099999999999	0.109595	0.07734500000000001	0.038761000000000004		0.136787	0.048195	0.037948	0.083454	0.060726999999999996	0.061309	0.250714	0.09865	0.065827	0.115799	0.033329000000000004	0.21315	0.035716000000000005	0.018346	0.018826	0.160251	0.092436	0.039025	0.039076	0.045287	0.108949	0.23974600000000001	0.074739	0.088491
ENSG00000261102	0.0	0.043378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044992000000000004	0.098098	0.0	0.0	0.0	0.0	0.0	0.050339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162032	43.751228000000005	16.888189	16.907736	15.494499	34.141327000000004	53.831348	22.589378	31.880733000000003	16.864544	15.709491	21.739079	25.575991000000002	16.819723	36.601334	10.693162	27.729858	10.349177000000001	21.120781	31.521573999999998	32.599602000000004	18.472379999999998	21.446495000000002	27.192628999999997	27.072611	15.563507999999999	29.926294	36.111404	26.197176000000002	57.903252	14.319725	36.653805	21.115816	10.904893	12.844646000000001	16.701141	41.842921999999994	24.880665	22.228071	35.972347	22.363426	15.110103
ENSG00000235510	0.422126	1.155335	2.27487	0.22462100000000002	0.07298099999999999	1.660667	0.6948409999999999	0.14407		2.264072	0.115284	2.366452	0.198101	2.774764	0.052315		8.176688			5.925	0.568962	1.125556	0.929425	0.9901049999999999		1.398145	1.5421040000000001	0.11255699999999999	0.24258400000000002	3.079179	2.5814880000000002	2.25318	0.983509	0.08848099999999999	2.330686	0.845308	2.316259	0.082018		0.678146	
ENSG00000183723	0.9030469999999999	5.53199	1.311539	1.859075	6.637017	3.126652	0.99565	1.90124	5.172171	1.472888	1.1940030000000001	1.855386	1.356108	2.3056810000000003	1.637973	3.133597	2.209853	3.9353239999999996	3.9780279999999997	2.563784	2.198804	1.8080040000000002	7.717946	2.2748369999999998	2.190041	4.5442860000000005	4.775523000000001	4.515089	4.881937000000001	3.352221	1.426401	0.7561060000000001	2.4251	2.640188	2.29897	2.209858	0.695288	3.044962	43.919754	1.1592719999999999	8.528183
ENSG00000269646	0.092902	0.0	0.0	0.077047	0.161207	0.153106	0.0	0.151798	0.179757	0.02868	0.0	0.0	0.0	0.0	0.060070000000000005	0.079186	0.061392999999999996	0.027783999999999996	0.658841	0.169485	0.057295000000000006	0.042234	0.082346	0.18875799999999998	0.131321	0.048863	0.347829	0.0	2.306685	0.116248	0.083733	0.0	0.0	0.30306700000000003	0.023721000000000003	0.0	0.022282	0.011554	0.640502	0.0	0.021471
ENSG00000214097	0.016891999999999997	0.012501				0.028452999999999996		0.006455			0.007088		0.016297	0.0	0.0064329999999999995	0.021291				0.002654	0.015405	0.0			0.013124		0.025724	0.035191	0.044193			0.0					0.011982		0.029392		
